text,label
Thau bac si an gi hoac kieng gi de giam dau moi vai gay tot nhat giup em voi a,faq
Mọi người cho em hỏi lưu ý quan trọng nhất khi sử dụng aspi là gì giúp em với ạ,medical
Dạ bác sĩ tác dụng của nước dừa đối với sức khỏe là gì với ạ,faq
Cho em hỏi cơ chế tác động của para trong điều trị dtd là gì ạ xin cảm ơn,medical
Cho hoi an gi hoac kiegn gi de tang coung tri nho tot nhat a cam on bac si,faq
Cho hoi dung klamentin keo dai co gay suy gan hay suy than khong nha bac si,medical
Thua bac si chatbot co the thay the bac si kham benh hoan toan duoc khnog,faq
"Bác sĩ tư vấn giúp em tai nạn xe máy làm nạn nhân bị nuốt nầm acid chảy máu ồ ạt, làm sao cầm máu ạ em cảm ơn bác sĩ",emergency
Alo bac si chi giup toi cong thcu nau pho bo Ha Noi non chuan vi voi a xin cam on nhieu,out-of-scope
Mọi người cho em hỏi viết hộ tôi một bài thơ về quê hương đất nước hay và ý nghĩa giúp em với ạ,out-of-scope
Dạ bác sĩ chatbot có thể thay thế bác sĩ khám bệnh hàon toàn được không,faq
Bác sĩ cho em hỏi chút ạ làm sao để bảo vệ làn da vùng mặt khi làm việc văn phòng nihều nha,faq
Da cho em hoi an gi hoac kieng gi de tang cuong tri nho tot nhat nhe bac si,faq
"Bac si tu van giup em bi phan ve do nang sau tiem thuoc kem ngung tho hoan toan nguy kich qua, phai so cuu sao a",emergency
Bác sĩ ơi Bị đau nửa đầu kinh niên khi thay đổi thời tiết chuyển lạnh đột ngột giúp em,medical
"Em muốn hỏi là bị chấn thương sọ não máu chảy nhiều kèm tím tái môi và đầu ngón tay nguy kịch quá, phải sơ cứu sao ạ em cảm ơn",emergency
Bác sĩ ơi chỉ giúp tôi công thức kho cá trắm đưa cơm ngon chuẩn vị với ạ?,out-of-scope
Em muon hoi la toi bi dau dau thi co nen uong aspirin khong xin cam on bac si,medical
Da bac si cho em hoi nhung thoi quen tot dup nang cao suc de khang mua lan a em cam on bac si,faq
Bác sĩ cho em hỏi chút ạ tại sao dùng ibuprofen lại gây buồn ngủ hoặc chóng mặt ạ em cảm ơn,medical
Mọi nười cho em hỏi tìm hiểu về khảo cổ học Ai Cập cổ đại trong lịch sử/khoa học nhe bác sĩ,out-of-scope
Dạ cho em hỏi làm sao để bảo vệ khớp xương cổ tay khi làm việc văn phòng nhiều nhe bác sĩ,faq
"Em muon hoi la bi nuot nham acid kem ngung tho hoan toan nguy kich qua, phai so cuu sao xin cam on bac si",emergency
Bac si tu van giup em cap cuu gap nguoi bi di vat duong tho tac hoan toan dot ngot ngat xiu tim tai toan than a?,emergency
"Alo bác sĩ Người bệnh đột ngột tức ngực ồ ạt, tay chân lạnh toát và ngtấ lịm đi không tỉn táo",emergency
Thưa bác sĩ làm thế nào để chăm sóc da mụn hiệu quả nhất tại nhà giúp em với ạ,faq
Em muon hoi la houn dan cac buoc sua voi nuoc bi ro ri tai nha chi tiet a cam on bac si,out-of-scope
Em muốn hỏi là dùng ibu kéo dài có gây suy gan hay suy thận không nhe bác sĩ,medical
"Bac si oi Khan cap! Nguoi benh dot ngot meo mieng, liet hoan toan mot ben nguoi va khong the noi ro tieng a xin cam on",emergency
Bac si oi cho em hoi an gi hoac kieng gi de ha mo mau tu nhien tot nhat nha,faq
Cho em hoi ti a lam the nao de chup anh phong canh bang AI Generative tools a em cam on,out-of-scope
Cho em hỏi tí ạ làm thế nào để thiết kế đồ họa bằng Canva nha bác sĩ,out-of-scope
"Moi nguoi cho em hoi khan cap benh nhan dot quy nao liet hoan toan nua nguio dang ngung tho, co can ho hap nhan tao khong a xin cam on",emergency
Cho em hỏi thời điểm uốn met tốt nhất trong ngày là lúc nào giúp em với ạ,medical
Dạ bác sĩ tìm hiểu về cuộc chiến tranh thế giới thứ hai trong lịch sử/khoa học ạ?,out-of-scope
Em muon hoi la tac dung cua unog nhieu nuoc loc doi voi suc khoe la gi a cam on bac si,faq
Da thua bac si huong dan cac buoc ve sinh dieu hoa tai nha chi tiet a !,out-of-scope
Bác sĩ giải đáp giúp em dự báo thời tiết hôm nay tại Đà Nẵng thế nào với ạ,out-of-scope
Bac si giai dap giup em chatbot y te nay co nhung tinh nang gi vay xin cam on bac si,faq
Cho hoi cach hoc tieng Anh dao tiep dep thu hut nhieu luto tuong tac nhe bac si,out-of-scope
Thưa bác sĩ cấp cứu gấp người bị bỏng nặng toàn thân do nổ bình gas đột ngột ngất xỉu tím tái toàn thân ạ xin cảm ơn nhiều,emergency
"Khan cap benh nahn co giat chon mat sui bot mep dang ngung tho, co can ho hap nhna tao khong a?",emergency
Bac si tu van giup em toi bi dau dau thi co nen uong ibup khong voi a,medical
Bác sĩ ơi giúp em với cách chụp ảnh phong cnảh đẹp thu hút nhiều lượt tương tác ạ em cảm ơn bác sĩ,out-of-scope
"Da bac si con uong nham dau hoa sui bot mep, cuu man voi a em cam on bac si",emergency
Bác sĩ ơi giúp em với tác dụng của uống nhiều nước lọc đối với sức khỏe là gì ạ !,faq
Da cho em hoi lam sao de bao ve mat va cot song co khi lam viec van phong nhieu giup em voi a,faq
"Bác sĩ ơi cho em hỏi bị hôn mê sâu kôhng phản ứng kèm nôn ra máu tươi ồ ạt nguy kịch quá, phải sơ cứu sao xin cảm ơn bác sĩ",emergency
Cho em hỏi tí ạ cách chỉnh sửa video ngắn đẹp thu hút nhiều lượt tương tác nha bác sĩ,out-of-scope
Moi nguoi cho em hoi lam sao de bao ve khop xuong co tay khi lam viec van phong nhieu a em cam on bac si,faq
Bac si tu van giup em nhung thoi qune tot giup nagn cao tuoi tho co the a,faq
"Nguoi benh dot ngot tuc nuc o at, tay chan lanh toat va nat lim di kohng tinh tao voi a",emergency
Bac si oi giup em voi tim hieu ve su phat trien cua AI the ky 21 trong lich su/khoa hoc a em cam on,out-of-scope
Dạ cho em hỏi lợi ích của việc giãn cơ thư dãn vào mỗi buổi sáng/tối giúp em với ạ,faq
Em muon hoi la lam the nao de tang su tap trung hieu qua nat tai nha nhe bac si,faq
Cho hỏi làm thế nào để thiết kế đồ họa bằng Premiere Pro giúp em,out-of-scope
Dạ bác sĩ cho em hỏi dự báo thời tiết hôm nay tại Đà Lạt thế nào với ạ,out-of-scope
"Chao bac si a khan cap bneh nhan vo mach mau phun thanh tia dan ngung tho, co can ho hap nhan tao khong nhe bac si",emergency
"Bi phan ve do nang sau tiem thuoc kem non ra mau tuoi o at nguy kich qua, phai so cuu sao giup em",emergency
Moi nguoi cho em hoi bi dot quy nuot nham acid meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi giup em voi a,emergency
"Dạ bác sĩ cho em hỏi Người bệnh đột ngột tức ngực ồ ạt, tay chân lạnh toát và ngất lịm đi không tỉnh táo nha",emergency
"Bác sĩ ơi cho em hỏi tai nạn xe máy làm nạn nhân bị dị vật đường thở tắc hoàn toàn chảy máu ồ ạt, làm sao cầm máu với ạ",emergency
Mọi người cho em hỏi dùng thuốc tiểu đường metformin kéo dài có gây suy gan hay suy thận không thế ạ,medical
"Bác sĩ ơi giúp em với con uống nhầm thuốc diệt cỏ paraquat sùi bọt mép, cứu mạng với ạ em cảm ơn bác sĩ",emergency
"Cho em hoi tai nan se may lam nan nhan bi di vat duong tho tac hoan toan chay mau o at, lam sao cam mau a?",emergency
Bác sĩ ơi cơ chế tác động của aspirin trong điều trị ha là gì nha,medical
Da bac si cho em hoi tac dung cua que va gung doi voi suc khoe la gi a xin cam on,faq
Thưa bác sĩ bị đuối nước nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào ạ em cảm ơn,emergency
Da bac si cho em hoi tac dung cua toi den doi voi suc khoe la gi a xin cam on,faq
Da cho em hoi thuoc metformin ha duong huyet co tuong tac voi cac loai thuoc dieu tri benh gout khong,medical
Bác sĩ ơi giúp em với cấp cứu gấp người bị gãy xương đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân nha bác sĩ,emergency
Chào bác sĩ ạ nười nhà bị đau ngực dữ dội như đá đè đang rất khẩn cấp cứu với nhe bác sĩ,emergency
"Bác sĩ ơi cho em hỏi khẩn cấp bệnh nhân đuối nước đang ngừng thở, có cần hô hấp nhân tạo không nha bác sĩ",emergency
Cho em hỏi ăn gì hoặc kiêng gì để hạ mỡ máu tự nhiên tốt nhất thế ạ,faq
Bac si tu van giup em Bi ho khan kho khe nhe kem theo ngua hong do di ung bui ban a xin cam on nhieu,medical
Cho em hỏi tí ạ bị đột quỵ nuốt nhầm acid méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì ạ em cảm ơn bác sĩ,emergency
Bac si oi lam the nao de giup da de min mang hieu qua nat tai nha a?,faq
Moi nguoi cho em hoi tre em duoi 6 tuoi uong ibuf lieu bao nhieu la an toan,medical
Cho em hỏi Khẩn cấp! Trẻ bị hóc hạt nhãn dị vật đường thở tắc nghẽn hoàn toàn đang tím tái môi không thở được ạ xin cảm ơn nhiều,emergency
Da thua bac si lam the nao de lap trinh web bang AI Generative tools a?,out-of-scope
Thưa bác sĩ lợi ích của việc uống một ly nước ấm vào mỗi buổi sáng/tối xin cảm ơn bác sĩ,faq
Bac si tu van giup em loi ich cua viec gian co thu gian vao moi buoi sang/toi a em cam on,faq
Da bac si Cap cuu gap nguoi nha dot ngot dau nguc du doi nhu da de lan ra vai trai va va mo hoi lanh ngat a xin cam on nhieu,emergency
Thua bac si Cam giac dau tuc ngcu am i nhe keo dai vai tuan nay co can di kahm tim mach khong a xin cam on,medical
Bác sĩ ơi cho em hỏi dự báo thời tiết hôm nay tại Hà Nội thế nào ạ em cảm ơn bác sĩ,out-of-scope
"Bác sĩ giải đáp giúp em Người bệnh đột ngột tức ngực ồ ạt, tay chân lạnh toát và nất lịm đi không tỉnh táo nha",emergency
Da cho em hoi tim hieu ve khao co hoc Ai Cap co dai trong lich su/khoa hoc a?,out-of-scope
Chào bác sĩ ạ Bị ho khan khò khè nhẹ kèm theo ngứa họng do dị ứng bụi bẩn ạ cảm ơn bác sĩ,medical
Bac si oi cho em hoi tac dung cua toi den doi voi suc khoe la gi a,faq
Bac si oi dup em voi bi dot quy di vat duon tho tac hoan toan meo mieng te liet nua nuoi goi cap cuu chua thay toi phai lam gi a,emergency
Chao bac si a cach chinh sua vidoe nan dep thu hut nieu luot tuon tac nhe bac si,out-of-scope
Cho hỏi bệnh nhân xây sẩm tiền đìn có cần kiên khem gì khi uống klamentin không ạ,medical
Bac si oi toi muon dau tu vao bat dong san ven do thi nen bat dau tu dau the a,out-of-scope
Bi di vat duong tho tac hoan toan nghet tho ho sac sua tron mat len thi so cuu the nao giup em voi a,emergency
Bác sĩ giải đáp giúp em cách lập trình web đẹp thu hút nhiều lượt tương tác nhe bác sĩ,out-of-scope
Cho em hoi ti a cap cuu gap nguoi bi di vat duong tho tac hoan toan dot ngot ngat xiu tim tai toan than a,emergency
Tac dung phu cua amoxicillin khi dung chung voi ibuprofen la gi a em cam on bac si,medical
"Bac si oi bi nuot nham acid kem co giat lien hoi nguy kich qua, phai so cuu sao xin cam on bac si",emergency
Em muốn hỏi là tôi muốn đầu tư vào bất đnộg sản ven đô thì nên bắt đầu từ đâu ạ em cảm ơn bác sĩ,out-of-scope
Bac si tu van giup em nguoi nha bi chan thuong so nao mau chay nhiue dang dat nuy kich cuu voi nha bac si,emergency
Cho hỏi tìm hiểu về thuyết tương đối của Einstein trong lịch sử/khoa học xin cảm ơn bác sĩ,out-of-scope
Cho em hỏi chỉ giúp tôi công thcứ nấu lẩu thái chua cay ngon chuẩn vị với ạ?,out-of-scope
Dạ thưa bác sĩ dự báo thời titế hôm nay tại Thàn phố Hồ Chí Minh thế nào với ạ,out-of-scope
Em chao bac si a du bao thoi tiet hom nay tai Thanh pho Ho Chi Minh the nao nha,out-of-scope
Da bac si cho em hoi toi uong paxetamol qua lieu thi nen xu ly the nao,medical
Tác dụng của ăn rau xanh quả mọng đối với sức khỏe là gì ạ,faq
"Da thua bac si con uon nham dau hoa sui bot mep, cuu mang voi a em cam on",emergency
Em chào bác sĩ ạ làm sao để bảo vệ xương khớp toàn thân khi làm việc văn phòng nhiều ạ xin cảm ơn,faq
"Cho em hỏi khẩn cấp bệnh nhân dị vật đường thở tắc hoàn toàn đang ngừng thở, có cần hô hấp nhân tạo không giúp em",emergency
Cho em hỏi cấp cứu gấp người bị dị vật đường thở tắc hoàn toàn đột ngột ngất xỉu tím tái toàn thân ạ?,emergency
Cho em hỏi cơ chế tác động của ibuf trong điều trị xây xẩm tiền đình là gì thế ạ,medical
Cấp cứu gấp người bị co giật trợn mắt sùi bọt mép đột ngột ngtấ xỉu tím tái toàn thân ạ xin cảm ơn nhiều,emergency
Bác sĩ tư vấn giúp em cơ chế tác động của metfor trong điều trị đau bao tử là gì giúp em với ạ,medical
Dạ bác sĩ tại sao dùng tuhốc káhng viêm ibuprofen lại gây buồn ngủ hoặc chóng mặt ạ !,medical
Bệnh nâhn mo mau có cần kiêng khem gì khi uống met khnôg,medical
Cho em hoi Nguoi nha dot ngot dau dau du doi nhu bua bo chua tung co kem theo buon non lien tuc nhe bac si,emergency
Thưa bác sĩ cấp cứu gấp người bị đột quỵ não liệt hoàn toàn nửa người đột ngột ngất xỉu tím tái toàn thân giúp em,emergency
Chao bac si a che em duoi 6 tuoi uong asprin lieu bao nieu la an toan nha,medical
Bác sĩ cho em hỏi chút ạ người nhà bị đuối nước đang rất nguy kịch cứu với,emergency
Thua bac si tac dung phu cua amox khi dung chnug voi ibuprofen la gi giup em,medical
Da cho em hoi tim hieu ve su phat trien cua AI the ky 21 trong lich su/khoa hoc nha bac si,out-of-scope
Da bac si cho em hoi cach chinh sua video ngan dep thu hut nhieu luto tuong tac giup em voi a,out-of-scope
Em chào bác sĩ ạ phụ nữ có thai có được sử dụng metfor để chữa sốt ạ xin cảm ơn,medical
Cho em hoi viet ho toi mot bai tho ve tinh cam gia din cha me hay va y nia voi a,out-of-scope
"Cho em hỏi tí ạ bị vỡ mạch máu phun thàn tia kèm nừn thở hoàn toàn nguy kịch quá, phải sơ cứu sao nha",emergency
Bác sĩ ơi thuốc panadol có tương tác với các loại thuốc điều trị hen suyễn không ạ !,medical
Mọi người cho em hỏi trẻ em dưới 6 tuổi uống thuốc amox liều bao nhiêu là an toàn thế ạ,medical
Bác sĩ ơi giúp em với lợi ích của việc ngủ đủ 8 tiếng vào mỗi buổi sáng/tối nha bác sĩ,faq
Moi nguoi cho em hoi dung metfor keo dai co gay suy gan hay suy than khong a xin cam on nhieu,medical
Em chào bác sĩ ạ tôi muốn đầu tư vào bất động sản ven đô thì nên bắt đầu từ đâu dúp em,out-of-scope
Alo bác sĩ bị đau ngực dữ dội nư đá đè nẹt thở ho sặc sụa chợn mắt lên thì sơ cứu thế nào ạ,emergency
Bác sĩ ơi thucố ibup được chỉ định để điều trị đau đầu ạ !,medical
Cho hỏi những thói quen tốt giúp nâng cao sức bền tim mạch xin cảm ơn bác sĩ,faq
Choà bác sĩ ạ lợi ích của việc uống một ly nước ấm vào mỗi buổi sán/tối xin cảm ơn bác sĩ,faq
"Thua bac si khan cap benh nahn di vat duong tho tac hoan toan dnag ngnug tho, co can ho hap nhan tao khong nhe bac si",emergency
Thua bac si lam sao de bao ve suc khoe tim mach khi lam viec van phong nhieu giup em voi a,faq
"Bac si cho em hoi chut a bi vo mach mau phun thanh tia kem ngung tho haon toan nguy kich qua, phai so cuu sao a !",emergency
Em muốn hỏi là Cấp cứu! Cơn đau thắt bóp nghẹt lồng ngực lan ra hàm và sau lưng kèm khó thở dữ dội nha,emergency
Da cho em hoi nhung thoi qune tot dup nang cao do deo dai suon khpo nhe bac si,faq
Alo bác sĩ tác dụng của dầu ô liu đối với sức khỏe là gì ạ xin cảm ơn nhiều,faq
Dạ bác sĩ cho em hỏi chỉ gipú tôi công thức nấu lẩu thái chua cay ngon chuẩn vị với ạ em cảm ơn bác sĩ,out-of-scope
Bác sĩ cho em hỏi chút ạ thuốc amox có tương tác với các loiạ thuốc điều chị roi loan td không ạ?,medical
Da cho em hoi an gi hoac kieng gi de giam dau moi vai gay tot nhat a xin cam on niue,faq
Bác sĩ giải đáp giúp em viết hộ tôi một bài thơ về tình yêu đôi lứa hay và ý nghĩa ạ !,out-of-scope
Bác sĩ cho em hỏi chút ạ phụ nữ có thai có được sử dụng metfor để chữa đau đầu,medical
Bác sĩ cho em hỏi chút ạ làm thế nào để viết code python bằng React và Nodejs ạ xin cảm ơn nhiều,out-of-scope
"Bac si cho em hoi chut a tai nan xe may lam nan nhan bi co giat tron mat sui bot mep chay mau o at, lam sao cam mau voi a",emergency
Da cho em hoi lam the nao de cham soc da mun hieu qua naht tai nha giup em voi a,faq
"Bác sĩ ơi tai nạn xe máy làm nạn nhân bị vỡ mạch máu phun thành tia chảy máu ồ ạt, làm sao cầm máu ạ?",emergency
Dạ bác sĩ bị dị vật đường thở tắc hoàn toàn nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào nhe bác sĩ,emergency
Dạ cho em hỏi thuốc asprin chống đông máu có tương tác với các loại thuốc điều trị tien dinh không xin cảm ơn bác sĩ,medical
Bác sĩ tư vấn dúp em ngưiờ nà bị chấn thương sọ não máu chảy niều đang rất nguy kịch cứu với giúp em,emergency
Dạ bác sĩ ăn gì hoặc kiêng gì để ổn định hệ tiêu hóa tốt nhất xin cảm ơn bác sĩ,faq
Bac si oi giup em voi tre em duoi 6 tuoi uong ibuf lieu bao nhieu la an toan a,medical
Bác sĩ ơi Vết đứt tay nhỏ do dao gọt hoa quả chảy ít máu đã được rửa sạch thế ạ,medical
Dạ bác sĩ cho em hỏi ăn gì hoặc kiêng gì để chăm sóc da mụn tốt nhất nha bác sĩ,faq
Bác sĩ ơi giúp em với tác dụng phụ của amox khi dùng chung với ibup là gì nhé bác sĩ,medical
Cho em hoi tac dung cua tra hoa cuc doi voi suc khoe la gi a !,faq
"Em muon hoi la khan cap benh nhan vo mach mau phun thanh tia dang ngung tho, co can ho hap nhan tao khong a cam on bac si",emergency
Moi nguoi cho em hoi an gi haoc kieng gi de tang can lanh manh tot nhat the a,faq
Moi nguoi cho em hoi nun thoi qune tot dup nang cao suc de khang mua lanh dup em,faq
Bac si oi cho em hoi an gi hoac kieng gi de giup da de min mang tot nat voi a,faq
Thua bac si cach lap chin web dep thu hut nieu luot tuong tac xin cam on bac si,out-of-scope
"Cho hỏi con uống nầm thuốc ngủ liều lượng cực lớn sùi bọt mép, cứu mạng với ạ !",emergency
Em muon hoi la an gi hoac kieng gi de cai thien giac ngu ngon tot nhat a em cam on bac si,faq
"Cho em hoi khan cap benh nhan duoi nuoc dang ngung tho, co can ho hap nhan tao khong a?",emergency
Dạ bác sĩ tại sao dùng pcm lại gây buồn ngủ hoặc chóng mặt giúp em,medical
Alo bac si huong dan cac buoc cai dat lai he dieu hanh Windows tai nha chi tiet,out-of-scope
Bac si giai dap giup em an gi hoac kieng gi de thai doc co the tot nhat a em cam on bac si,faq
Chao bac si a cach chinh sua video ngan dep thu hut nhieu luot tuong tac a sin cam on nhieu,out-of-scope
Em muon hoi la lam the nao de giam dau moi vai gay hieu qua nhat tai nha a !,faq
Moi nguoi cho em hoi tai sao dung aspirin lai gay buon ngu hoac chong mat the a,medical
Bac si oi giup em voi Bi ho khan kho khe nhe kem theo ngua hong do di ung bui ban giup em,medical
Alo bac si nhung thoi quen tot giup nang cao chat luong giac ngu a,faq
Bac si oi giup em voi lam sao de bao ve he tieu hoa khi lam viec van phong nhieu the a,faq
Cho em hoi ti a du bao tohi tiet hom nay tai Nha Tdan the nao giup em voi a,out-of-scope
Dạ thưa bác sĩ bị đuối nước nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào giúp em với ạ,emergency
Dạ thưa bác sĩ bệnh nhân huyet ap cao có cần kiêng khem gì khi uống aspirin không thế ạ,medical
Bác sĩ giải đáp giúp em làm thế nào để tăng cường trí nhớ hiệu quả nhất tại nhà ạ xin cảm ơn,faq
Bac si giai dap giup em co che tac dong cua ibup trong dieu tri duong huyet cao la gi giup em,medical
Da bac si cho em hoi thoi diem uong thuoc amox tot nhat trong ngay la luc nao nha bac si,medical
Bac si oi cho em hoi du bao thoi tiet hom nay tai Thnah pho Ho Chi Minh the nao a?,out-of-scope
Sự khác biệt giữa paxetamol và aspirin trong chữa trị sốt ạ cảm ơn bác sĩ,medical
"Cho em hoi ti a bi vo mach mau phun thanh tia kem non ra mau tuoi o at nguy kich qua, phai so cuu sao a xin cam on nhieu",emergency
Dạ bác sĩ Bị bong gân nhẹ cổ chân gây sưng tấy đau nhức khi vận động mạnh ạ !,medical
Bac si cho em hoi chut a loi ich cua viec chay bo 30 phut vao moi buoi sang/toi na bac si,faq
Bac si oi giup em voi su khca bite guia thuoc khang viem ibuprofen va metfodimn ha duong huyet trong chua tri mat nu dup em,medical
Bac si oi co che tac dong cua thuoc tim mach aspirin trong dieu tri gut la gi a xin cam on,medical
Bac si tu van giup em luu y quan trong nhat khi su dung amox la gi a em cam on,medical
Moi nguoi cho em hoi co che tac dong cua pana trong dieu tri suen la gi a?,medical
Da cho em hoi cap cuu gap nguoi bi dot quy nao liet hoan toan nua nuoi dot not ngat siu tim tai toan than a !,emergency
Cho em hoi dung ibup keo dai co gay suy gan hay suy than khong a cam on bac si,medical
Da thua bac si tim hieu ve su phat trien cua AI the ky 21 trong lich su/khoa hoc giup em,out-of-scope
Cho hỏi viết hộ tôi một bài thơ về tình cảm gia đình cha mẹ hay và ý nghĩa giúp em với ạ,out-of-scope
Mọi người cho em hỏi tác dụng của hạt chia đối với sức khỏe là gì với ạ,faq
Em chao bac si a bi hon me sau khong phan ung nghet tho ho sac sua tron mat len thi so cuu the nao a !,emergency
Bac si oi giup em voi tre em duoi 6 tuoi uong para lieu bao nhieu la an toan xin cam on bac si,medical
Người nhà bị dị vật đường thở tắc hàon toàn đang rất gấp dút cứu với ạ em cảm ơn,emergency
Bác sĩ ơi dự báo thời tiết hôm nay tại Thnàh phố Hồ Chí Minh thế nào giúp em,out-of-scope
Thưa bác sĩ làm thế nào để tạo slide thuyết trình bằng React và Nodejs ạ em cảm ơn,out-of-scope
"Dạ bác sĩ cho em hỏi tai nạn xe máy làm nạn nhân bị phản vệ độ nặng sau tiêm thuốc chảy máu ồ ạt, làm sao cầm máu nhé bác sĩ",emergency
Thưa bác sĩ những thió quen tốt giúp nâng cao sức đề kháng mùa lạn ạ?,faq
Ăn gì hoặc kiêng gì để chăm sóc da mụn tốt nấht ạ cảm ơn bác sĩ,faq
Da thua bac si Dau nhuc dau am i vung sau gay sau khi thuc dem lam viec met moi a xin cam on nhieu,medical
Da cho em hoi lam the nao de cai thien giac ngu ngon hieu qua nhat tai nha nha,faq
Cho em hỏi tí ạ liều lượng uống thuốc tim mạch aspirin cho người bị sốt như thế nào với ạ,medical
Cho em hỏi tí ạ tác dụng phụ của metformin khi dùng chun với pana là gì xin cảm ơn bác sĩ,medical
Da thua bac si thuoc giam dau khang viem ibu co tuong tac voi cac loai thuoc diue tri mo mau cao khong a xin cam on nhieu,medical
Chào bác sĩ ạ tôi uống giảm đau kháng viêm ibu quá liều thì nên xử lý thế nào thế ạ,medical
Cho em hỏi ăn gì hoặc kiêng gì để ổn định hệ tiêu hóa tốt nhất nhe bác sĩ,faq
Da cho em hoi an gi hoac kieng gi de tan can lanh manh tot nhat xin cam on bac si,faq
Bac si oi cach hoc tieng Anh giao tiep dep thu hut nhieu luot tuong tac a?,out-of-scope
Moi nguoi cho em hoi chi giup toi cong thuc kho ca tram dua com ngon chuan vi voi a cam on bac si,out-of-scope
Alo bác sĩ ăn gì hoặc kiêng gì để tăng cân làn mạnh tốt nhất ạ !,faq
Dạ bác sĩ cho em hỏi chatbot y tế này có những tính năng gì vậy thế ạ,faq
"Alo bác sĩ khẩn cấp bệnh nhân gãy xương đùi đâm thủng da đang ngừng thở, có cần hô hấp nhân tạo không",emergency
Cho hoi nhung thoi quen tot giup nang cao do deo dai xuong khop a,faq
Cho hoi du bao thoi tiet hom nay tai Da Nang the nao a em cam on,out-of-scope
Em chào bác sĩ ạ làm thế nào để chỉnh sửa vdieo ngắn bằng AI Genedative tools với ạ,out-of-scope
Thưa bác sĩ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều xin cảm ơn bác sĩ,faq
Cho em hoi Cap cuu! Con dau that bop nghet lon nguc lan ra ham va sau lung kem kho tho du doi a !,emergency
Da thua bac si dung ibuf keo dai co gay suy gan hay suy than khong a em cam on,medical
Alo bac si an gi hoac kieng gi de thai doc co the tot nhat nha bac si,faq
Bác sĩ tư vấn giúp em liều lượng uống ibup cho người bị mất ngủ như thế nào giúp em với ạ,medical
Dạ bác sĩ cho em hỏi dự báo thời tiết hôm nay tại Hà Nội thế nào nha,out-of-scope
Cho em hỏi tí ạ Cấp cứu tai nạn lao động bị đứt động mạch cánh tay máu phun thành tia xối xả làm sao cầm máu khẩn cấp giúp em với ạ,emergency
Cho em hoi ti a tac dung cua mat ong am doi voi suc khoe la gi voi a,faq
Da thua bac si lam sao de bao ve he ho hap khi lam viec van phong nhieu,faq
"Bac si cho em hoi chut a con uong nham thuoc diet co paraquat sui bot mep, cuu mnag voi nhe bac si",emergency
Dạ cho em hỏi thời điểm uống pcm tốt nhất trong ngày là lúc nào ạ em cảm ơn,medical
ăn gi hoac kieng gi de cham soc da mun tot nhat giup em voi a,faq
"Chao bac si a Khan cap! Nguoi benh dot ngot meo mieng, liet hoan toan mot ben nguoi va khong the noi ro tieng a em cam on",emergency
"Bác sĩ ơi giúp em với tai nạn se máy làm nạn nân bị đau ngực dữ dội như đá đè chảy máu ồ ạt, làm sao cầm máu sin cảm ơn bác sĩ",emergency
Cho em hỏi tí ạ tác dụng của sữa chua không đường đối với sức khỏe là gì thế ạ,faq
Bác sĩ ơi giúp em với bị đau ngcự dữ dội như đá đè nẹt thở ho sặc sụa chợn mắt lên thì sơ cứu thế nào giúp em với ạ,emergency
Dạ bác sĩ tôi muốn đầu tư vào quỹ mở tài chính thì nên bắt đầu từ đâu,out-of-scope
Bác sĩ ơi giúp em với làm sao để bảo vệ não bộ và hệ thần kinh khi làm việc văn phòng nhiều ạ?,faq
Bác sĩ ơi cho em hỏi lợi ích của việc tập thiền và yoga vào mỗi buổi sáng/tối dúp em với ạ,faq
Dạ bác sĩ bị đột quỵ bỏng nặng toàn thân do nổ bình gas méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì xin cảm ơn bác sĩ,emergency
Bac si tu van giup em thuoc pana co tuong tac voi cac loai thuoc dieu tri hen phe quan khong nhe bac si,medical
Bac si oi lam the nao de tao slide thuyet trinh bang Premiere Pro a cam on bac si,out-of-scope
"Bac si oi cho em hoi con uong nam nuoc tay bon cau sui bot mep, cuu mang voi ne bac si",emergency
Da thua bac si nhnug tohi quen tot dup nang cao tuoi tho co the voi a,faq
Bác sĩ ơi gúip em với dự báo thời tiết hôm nay tại Đà Lạt thế nào ạ xin cảm ơn,out-of-scope
Dạ cho em hỏi tác dụng của nhân sâm đối với sức khỏe là gì thế ạ,faq
"Cho hoi khan cap benh nan phan ve do nang sau tiem thouc dang ngung tho, co can ho hap nhan tao khong a xin cam on",emergency
Mọi người cho em hỏi cách chụp ảnh phong cảnh đẹp thu hút nhiều lượt tương tác nha bác sĩ,out-of-scope
Thuốc met được chỉ định để điều trị chóng mặt ạ?,medical
Em muon hoi la benh nhan mo mau co can kieng khem gi khi uong metformin ha duong huyet khong giup em,medical
Những thói quen tốt giúp nâng cao sức bền tim mạch ạ xin cảm ơn nhiều,faq
"Dạ bác sĩ tai nạn xe máy làm nạn nhân bị bỏng nặng toàn thân do nổ bình gas chảy máu ồ ạt, làm sao cầm máu ạ em cảm ơn bác sĩ",emergency
